task,level,n_demos,batch,env,success,variant,obj_x,obj_y,obj_yaw,goal_x,goal_y,local_rej,nn_demo_dist,cab_x,cab_y,cab_dyaw,bearing
T1,L2,100,2,10,True,-1,0.4746130108833313,-0.2028290033340454,1.2565942634893574,0.4630489945411682,0.2045069932937622,0.19999999999999996,0.6763675501140243,,,,
T1,L2,100,2,11,True,-1,0.4443399906158447,-0.22750306129455566,1.0227802015103669,0.5092509984970093,0.2670412063598633,0.19999999999999996,0.5828637791424084,,,,
T1,L2,100,2,12,True,-1,0.5910359621047974,-0.06209301948547363,-1.0407486831575825,0.5383080244064331,0.2658360004425049,0.16000000000000003,0.6317092091900379,,,,
T1,L2,100,2,13,True,-1,0.5711979866027832,-0.11334705352783203,-0.047240388720686186,0.4542520046234131,0.13850200176239014,0.12,0.41962207335056345,,,,
T1,L2,100,2,14,True,-1,0.41747307777404785,-0.1430150270462036,1.353011001311279,0.5633399486541748,0.17922604084014893,0.16000000000000003,0.4236399926961457,,,,
T1,L2,100,2,15,True,-1,0.47009801864624023,-0.13632988929748535,1.2836868900672667,0.49242305755615234,0.2339489459991455,0.31999999999999995,0.6500585682934515,,,,
T1,L2,100,2,16,True,-1,0.558405876159668,0.14088797569274902,-0.06111950840215809,0.42377519607543945,0.22291994094848633,0.24,0.336470796483245,,,,
T1,L2,100,2,17,True,-1,0.37511205673217773,0.06210196018218994,-0.1812981663012953,0.41860485076904297,0.2814440131187439,0.19999999999999996,0.40821893472537585,,,,
T1,L2,100,2,18,True,-1,0.42130517959594727,-0.170989990234375,1.1046855280772416,0.41874217987060547,0.2439730167388916,0.16000000000000003,0.13092056458770768,,,,
T1,L2,100,2,19,True,-1,0.48632001876831055,-0.08150196075439453,0.9497629280534444,0.5260891914367676,0.26665306091308594,0.28,0.2977006160109038,,,,
T1,L2,100,3,0,False,-1,0.3978438377380371,0.04998493194580078,1.2054005219558837,0.5026578903198242,0.28113603591918945,0.07999999999999996,0.48940884236947363,,,,
T1,L2,100,3,1,True,-1,0.6081638336181641,-0.06217598915100098,0.6081612165263101,0.45990800857543945,0.19756805896759033,0.19999999999999996,0.33291512490780745,,,,
T1,L2,100,3,2,True,-1,0.5025582313537598,-0.15768897533416748,-1.2391199201125143,0.5093522071838379,0.28693699836730957,0.12,0.4286240031191382,,,,
T1,L2,100,3,3,True,-1,0.6248221397399902,0.09261798858642578,-1.074366675379114,0.4313530921936035,0.26532697677612305,0.24,0.38263411062862085,,,,
T1,L2,100,3,4,True,-1,0.40196704864501953,0.002370119094848633,-0.712505947950148,0.5445880889892578,0.2822589874267578,0.24,0.49112417930925584,,,,
T1,L2,100,3,5,True,-1,0.6215519905090332,-0.13135504722595215,-0.8748032332936452,0.46173095703125,0.26426398754119873,0.12,0.49998143381083765,,,,
T1,L2,100,3,6,True,-1,0.3879249095916748,0.11820602416992188,0.1544313574905224,0.4779961109161377,0.2906750440597534,0.12,0.9232338129829337,,,,
T1,L2,100,3,7,True,-1,0.6325480937957764,-0.1696479320526123,-0.9229781752901769,0.598046064376831,0.24527788162231445,0.12,0.5893368991379159,,,,
T1,L2,100,3,8,True,-1,0.5339339971542358,-0.1175529956817627,-0.8723044437429666,0.5495550036430359,0.16342592239379883,0.07999999999999996,0.4735689717760482,,,,
T1,L2,100,3,9,True,-1,0.38383400440216064,-0.21889197826385498,0.29106852364182556,0.45915400981903076,0.11076796054840088,0.24,0.47737970682132497,,,,
T1,L2,100,3,10,True,-1,0.43295300006866455,-0.13831102848052979,-1.0397694994145839,0.4813759922981262,0.20361995697021484,0.07999999999999996,0.16692116862705073,,,,
T1,L2,100,3,11,True,-1,0.43365800380706787,-0.09772205352783203,1.4463839697855492,0.41709500551223755,0.10518407821655273,0.24,0.625925224428287,,,,
T1,L2,100,3,12,True,-1,0.4944150447845459,-0.16264796257019043,0.35857597564442767,0.5825589895248413,0.2919940948486328,0.19999999999999996,0.479135870619471,,,,
T1,L2,100,3,13,True,-1,0.46271610260009766,0.09978902339935303,-1.0801723817098619,0.5349220037460327,0.2824609875679016,0.16000000000000003,0.23599601663347092,,,,
T1,L2,100,3,14,True,-1,0.4764540195465088,-0.0806269645690918,0.49166741413383436,0.5683660507202148,0.2651170492172241,0.16000000000000003,0.24081385828134466,,,,
T1,L2,100,3,15,True,-1,0.35647106170654297,-0.06361699104309082,-0.344336731670838,0.5855460166931152,0.15746593475341797,0.19999999999999996,0.5749031804599128,,,,
T1,L2,100,3,16,True,-1,0.558722972869873,-0.1140589714050293,-0.8424527941312846,0.5232601165771484,0.22595810890197754,0.040000000000000036,0.4684811100784739,,,,
T1,L2,100,3,17,False,-1,0.4079399108886719,0.10705697536468506,-0.8721564182951481,0.529454231262207,0.2002110481262207,0.19999999999999996,0.3218795476214969,,,,
T1,L2,100,3,18,True,-1,0.6057701110839844,-0.07759702205657959,-1.0041124508791388,0.4600081443786621,0.2029639482498169,0.16000000000000003,0.5802422232017095,,,,
T1,L2,100,3,19,False,-1,0.35779380798339844,0.08016610145568848,0.8557513491128724,0.5523281097412109,0.2919478416442871,0.12,0.8273633604583235,,,,
T1,L2,100,4,0,True,-1,0.44892406463623047,-0.1399550437927246,-0.9263035575006787,0.4132218360900879,0.1167440414428711,0.07999999999999996,0.24213878163705274,,,,
T1,L2,100,4,1,True,-1,0.42635488510131836,-0.003618955612182617,-0.47621508887270086,0.42303991317749023,0.2838060259819031,0.07999999999999996,0.5636604654570818,,,,
T1,L2,100,4,2,True,-1,0.628173828125,0.025660037994384766,-0.5160137795436522,0.48699283599853516,0.18454599380493164,0.19999999999999996,0.5344774437211726,,,,
T1,L2,100,4,3,True,-1,0.6171817779541016,-0.06087207794189453,-0.47606712562381914,0.46621179580688477,0.1914660930633545,0.040000000000000036,0.3797555863283101,,,,
T1,L2,100,4,4,True,-1,0.48258495330810547,-0.01677989959716797,1.1909497603975736,0.41359901428222656,0.12351202964782715,0.19999999999999996,0.40515916563779264,,,,
T1,L2,100,4,5,True,-1,0.6199920177459717,-0.2372809648513794,-0.8805339732958015,0.5688860416412354,0.2336970567703247,0.12,0.28877618838780844,,,,
T1,L2,100,4,6,True,-1,0.6149270534515381,-0.05282795429229736,-0.950772770273297,0.5110559463500977,0.245061993598938,0.19999999999999996,0.7167200306053677,,,,
T1,L2,100,4,7,True,-1,0.45015597343444824,-0.13159608840942383,-0.5766756006953255,0.5934669971466064,0.2283461093902588,0.07999999999999996,0.25638642066062123,,,,
T1,L2,100,4,8,True,-1,0.5950130224227905,-0.09974098205566406,0.08731772255627288,0.4777339994907379,0.23662209510803223,0.12,0.39676735925243456,,,,
T1,L2,100,4,9,False,-1,0.6421890258789062,-0.22020697593688965,-1.3098909461750556,0.5496079921722412,0.20911097526550293,0.12,0.572926929373214,,,,
T1,L2,100,4,10,True,-1,0.5179380178451538,-0.12410402297973633,-1.268074236879588,0.42291000485420227,0.15314698219299316,0.07999999999999996,0.4318074437080322,,,,
T1,L2,100,4,11,True,-1,0.5793629884719849,0.031378984451293945,0.7584509105339307,0.4150640070438385,0.16093111038208008,0.19999999999999996,0.4495008451772476,,,,
T1,L2,100,4,12,True,-1,0.4137749671936035,-0.07807707786560059,-0.9677076198432111,0.4966120719909668,0.10396909713745117,0.19999999999999996,0.6355424770998575,,,,
T1,L2,100,4,13,True,-1,0.5794939994812012,-0.24326598644256592,-1.4032404613098983,0.47043299674987793,0.23628199100494385,0.040000000000000036,0.21117530466363868,,,,
T1,L2,100,4,14,True,-1,0.528668999671936,-0.02479994297027588,-0.09954714163375554,0.5307220220565796,0.15099799633026123,0.07999999999999996,0.20880044198205402,,,,
T1,L2,100,4,15,True,-1,0.6461169719696045,-0.2079160213470459,-1.2212336852843328,0.5017019510269165,0.2653818130493164,0.12,0.5402497673454635,,,,
T1,L2,100,4,16,True,-1,0.4366440773010254,-0.15762996673583984,1.1258329438837613,0.5204281806945801,0.2344069480895996,0.19999999999999996,0.30619444534020873,,,,
T1,L2,100,4,17,True,-1,0.3938941955566406,-0.030619025230407715,-0.25830746855509773,0.47342777252197266,0.16693103313446045,0.16000000000000003,0.1600420013902171,,,,
T1,L2,100,4,18,True,-1,0.6461520195007324,0.012622952461242676,-0.8845154242154264,0.41680908203125,0.2635359764099121,0.19999999999999996,0.3882193979337382,,,,
T1,L2,100,4,19,False,-1,0.49560117721557617,-0.14426803588867188,0.3277772657104126,0.4973578453063965,0.26296186447143555,0.12,0.536660982187,,,,
T1,L3b,400,0,0,True,0,0.4199199676513672,0.06320595741271973,0.015568162379218905,0.46863603591918945,0.20419001579284668,0.12,0.2660581157785666,,,,
T1,L3b,400,0,1,True,0,0.5251350402832031,-0.23926901817321777,-0.6328264991137028,0.5896100997924805,0.2531049847602844,0.16000000000000003,0.3128294180625953,,,,
T1,L3b,400,0,2,True,0,0.5539398193359375,-0.2344609498977661,0.9449733329048506,0.44419288635253906,0.2879159450531006,0.07999999999999996,0.2187296052020208,,,,
T1,L3b,400,0,3,True,0,0.45444822311401367,-0.1770169734954834,-1.496712218063705,0.4496941566467285,0.13855195045471191,0.19999999999999996,0.3705785318853652,,,,
T1,L3b,400,0,4,True,0,0.3772261142730713,-0.04526996612548828,-0.7794043740082593,0.4553699493408203,0.2473430633544922,0.16000000000000003,0.14685896300859938,,,,
T1,L3b,400,0,5,True,0,0.47615504264831543,-0.1391589641571045,-0.8314973599042816,0.4776499271392822,0.10975098609924316,0.16000000000000003,0.18541702402574725,,,,
T1,L3b,400,0,6,True,0,0.42728304862976074,0.06062805652618408,0.04037873397655124,0.5881481170654297,0.1651979684829712,0.12,0.34576819746137366,,,,
T1,L3b,400,0,7,True,0,0.422792911529541,-0.09509611129760742,1.3049151300091353,0.5505480766296387,0.2056729793548584,0.07999999999999996,0.28934212506988394,,,,
T1,L3b,400,0,8,True,0,0.5408880114555359,-0.06334304809570312,-0.019350297280012925,0.467646986246109,0.15312409400939941,0.16000000000000003,0.2526482303632044,,,,
T1,L3b,400,0,9,True,0,0.5538560152053833,-0.12046194076538086,0.152052376545993,0.48451000452041626,0.16256999969482422,0.16000000000000003,0.20307006803959407,,,,
T1,L3b,400,0,10,True,0,0.44010499119758606,0.1084059476852417,1.0659546578986474,0.583541989326477,0.24091601371765137,0.07999999999999996,0.5944223115643295,,,,
T1,L3b,400,0,11,True,0,0.5826219916343689,0.1496899127960205,1.0316736543149099,0.509207010269165,0.279691219329834,0.12,0.2696477188325057,,,,
T1,L3b,400,0,12,True,0,0.5797799825668335,0.01067495346069336,1.1284023824029665,0.4132399559020996,0.28252696990966797,0.16000000000000003,0.2599388678859657,,,,
T1,L3b,400,0,13,True,0,0.4009718894958496,-0.15812504291534424,-0.6823677467173213,0.40796399116516113,0.22868597507476807,0.19999999999999996,0.27631937611252844,,,,
T1,L3b,400,0,14,True,0,0.5238549709320068,0.0455399751663208,-0.48376561798232187,0.4346339702606201,0.25032901763916016,0.19999999999999996,0.20747005287741582,,,,
T1,L3b,400,0,15,True,0,0.3610808849334717,-0.12740588188171387,-0.015920163079544684,0.5406899452209473,0.16338300704956055,0.24,0.3285724202450832,,,,
T1,L3b,400,0,16,True,0,0.45041990280151367,0.1068270206451416,0.23924828958745656,0.5323271751403809,0.276853084564209,0.12,0.39323270350858397,,,,
T1,L3b,400,0,17,True,0,0.4355959892272949,-0.21647202968597412,0.7198798286723781,0.44623899459838867,0.2841140031814575,0.07999999999999996,0.2623373708993181,,,,
T1,L3b,400,0,18,True,0,0.48358583450317383,0.014762043952941895,-0.04609005527130035,0.48210716247558594,0.2924480438232422,0.19999999999999996,0.2608065765231223,,,,
T1,L3b,400,0,19,False,0,0.37711381912231445,0.10686492919921875,1.4904195283766482,0.5654177665710449,0.1844189167022705,0.040000000000000036,0.5777628591086849,,,,
T1,L3b,400,1,0,True,1,0.5210747718811035,0.0013260841369628906,-1.169778220476784,0.5145859718322754,0.20821404457092285,0.16000000000000003,0.2202429062206051,,,,
T1,L3b,400,1,1,True,1,0.47469615936279297,0.06585800647735596,0.7740279944009231,0.42285823822021484,0.263729989528656,0.12,0.43504570847548835,,,,
T1,L3b,400,1,2,True,1,0.5456910133361816,0.06700503826141357,-1.538425886175323,0.42995119094848633,0.17413198947906494,0.16000000000000003,0.47005231129319747,,,,
T1,L3b,400,1,3,False,1,0.6355462074279785,0.1070261001586914,0.764659453038695,0.4667220115661621,0.1881999969482422,0.12,0.1041082486677063,,,,
T1,L3b,400,1,4,True,1,0.6258540153503418,-0.1133430004119873,-0.8342093806810263,0.4150710105895996,0.18363499641418457,0.19999999999999996,0.42664284734552604,,,,
T1,L3b,400,1,5,True,1,0.6477351188659668,-0.01732003688812256,1.5181399724407096,0.5724020004272461,0.2323000431060791,0.12,0.4820414218844459,,,,
T1,L3b,400,1,6,True,1,0.6314210891723633,0.09785604476928711,0.8896565573818832,0.45636796951293945,0.19811797142028809,0.12,0.16466251336328086,,,,
T1,L3b,400,1,7,True,1,0.4172840118408203,0.02467799186706543,-0.6078825302914668,0.4590458869934082,0.2348918914794922,0.12,0.2391497646421924,,,,
T1,L3b,400,1,8,True,1,0.4006330072879791,-0.15947699546813965,1.4434165562007077,0.5400170087814331,0.17100000381469727,0.12,0.15114632375674417,,,,
T1,L3b,400,1,9,True,1,0.6430109739303589,-0.1848900318145752,0.8428471272002104,0.5017499923706055,0.28252899646759033,0.24,0.33638654625479275,,,,
T1,L3b,400,1,10,True,1,0.6058729887008667,-0.13389098644256592,-0.34734139696903593,0.5214329957962036,0.25017595291137695,0.24,0.07272930402419954,,,,
T1,L3b,400,1,11,True,1,0.42343300580978394,0.002254009246826172,-0.1629100256876981,0.49353501200675964,0.15091609954833984,0.12,0.3508679095151527,,,,
T1,L3b,400,1,12,True,1,0.35228705406188965,-0.17118096351623535,0.07646260526158265,0.42312002182006836,0.25609588623046875,0.19999999999999996,0.5136701012970039,,,,
T1,L3b,400,1,13,True,1,0.6172759532928467,0.054141998291015625,-0.1497900316497556,0.5145779848098755,0.1979440450668335,0.19999999999999996,0.44487840264736184,,,,
T1,L3b,400,1,14,True,1,0.5726460218429565,0.010288000106811523,1.0322623943976907,0.5021220445632935,0.16343903541564941,0.16000000000000003,0.1882592120060682,,,,
T1,L3b,400,1,15,True,1,0.37904810905456543,-0.23231792449951172,-0.9762347225094953,0.4312279224395752,0.14907407760620117,0.07999999999999996,0.3309503171024964,,,,
T1,L3b,400,1,16,True,1,0.5881252288818359,-0.24677610397338867,-1.3855916997300215,0.421968936920166,0.2329390048980713,0.19999999999999996,0.28265580579232474,,,,
T1,L3b,400,1,17,True,1,0.5181660652160645,-0.11838805675506592,-1.0001948195246437,0.46268701553344727,0.14175796508789062,0.0,0.2449321252196942,,,,
T1,L3b,400,1,18,False,1,0.6029219627380371,0.08500003814697266,-1.4363033396761387,0.5029640197753906,0.25604796409606934,0.12,0.038425125248567976,,,,
T1,L3b,400,1,19,True,1,0.5037841796875,-0.05118894577026367,0.8202261970545227,0.4314260482788086,0.16667890548706055,0.12,0.106886020508127,,,,
T1,L3b,400,2,0,True,2,0.5413532257080078,-0.14773297309875488,-0.37964596816214247,0.592951774597168,0.12119388580322266,0.12,0.22531930708885117,,,,
T1,L3b,400,2,1,True,2,0.37981081008911133,-0.010794997215270996,1.067638704257716,0.5114378929138184,0.2704460024833679,0.0,0.11810073982139267,,,,
T1,L3b,400,2,2,True,2,0.4966120719909668,-0.18815302848815918,0.21386124457477274,0.544990062713623,0.15623605251312256,0.16000000000000003,0.40200942863855316,,,,
T1,L3b,400,2,3,True,2,0.3875460624694824,-0.033698081970214844,-0.7826446039173,0.42093992233276367,0.20398807525634766,0.16000000000000003,0.124507702411006,,,,
T1,L3b,400,2,4,True,2,0.3651399612426758,-0.09519410133361816,0.14715266084551223,0.5677099227905273,0.2551310062408447,0.16000000000000003,0.3274493392013189,,,,
T1,L3b,400,2,5,True,2,0.6421060562133789,-0.11122298240661621,-1.3510829776613884,0.458967924118042,0.282043993473053,0.12,0.3558075310311291,,,,
T1,L3b,400,2,6,True,2,0.5964179039001465,-0.13143599033355713,0.41732164630303675,0.44394803047180176,0.24585402011871338,0.31999999999999995,0.3743313384357896,,,,
T1,L3b,400,2,7,True,2,0.499675989151001,-0.10507607460021973,0.8859937638873459,0.4156680107116699,0.2805628776550293,0.12,0.35308188610088187,,,,
T1,L3b,400,2,8,True,2,0.37232500314712524,-0.10513496398925781,-1.3274009590285878,0.5316349864006042,0.1884310245513916,0.16000000000000003,0.35514397089090616,,,,
T1,L3b,400,2,9,True,2,0.46331000328063965,-0.11660003662109375,0.8810402399756908,0.4762429893016815,0.19511401653289795,0.12,0.16348548749246433,,,,
T1,L3b,400,2,10,True,2,0.4746130108833313,-0.2028290033340454,1.2565942634893574,0.4630489945411682,0.2045069932937622,0.07999999999999996,0.21349162889156478,,,,
T1,L3b,400,2,11,True,2,0.4443399906158447,-0.22750306129455566,1.0227802015103669,0.5092509984970093,0.2670412063598633,0.07999999999999996,0.19484892822160904,,,,
T1,L3b,400,2,12,True,2,0.5910359621047974,-0.06209301948547363,-1.0407486831575825,0.5383080244064331,0.2658360004425049,0.0,0.37251162445674985,,,,
T1,L3b,400,2,13,True,2,0.5711979866027832,-0.11334705352783203,-0.047240388720686186,0.4542520046234131,0.13850200176239014,0.24,0.3718153210183473,,,,
T1,L3b,400,2,14,True,2,0.41747307777404785,-0.1430150270462036,1.353011001311279,0.5633399486541748,0.17922604084014893,0.040000000000000036,0.15005983421255892,,,,
T1,L3b,400,2,15,True,2,0.47009801864624023,-0.13632988929748535,1.2836868900672667,0.49242305755615234,0.2339489459991455,0.07999999999999996,0.4336765043377691,,,,
T1,L3b,400,2,16,True,2,0.558405876159668,0.14088797569274902,-0.06111950840215809,0.42377519607543945,0.22291994094848633,0.16000000000000003,0.41253596508124146,,,,
T1,L3b,400,2,17,True,2,0.37511205673217773,0.06210196018218994,-0.1812981663012953,0.41860485076904297,0.2814440131187439,0.19999999999999996,0.3299906841730749,,,,
T1,L3b,400,2,18,True,2,0.42130517959594727,-0.170989990234375,1.1046855280772416,0.41874217987060547,0.2439730167388916,0.12,0.2347608318959165,,,,
T1,L3b,400,2,19,True,2,0.48632001876831055,-0.08150196075439453,0.9497629280534444,0.5260891914367676,0.26665306091308594,0.12,0.1984805348353085,,,,
T1,L3b,400,3,0,True,3,0.3978438377380371,0.04998493194580078,1.2054005219558837,0.5026578903198242,0.28113603591918945,0.040000000000000036,0.3619196056421264,,,,
T1,L3b,400,3,1,True,3,0.6081638336181641,-0.06217598915100098,0.6081612165263101,0.45990800857543945,0.19756805896759033,0.24,0.30704909158679566,,,,
T1,L3b,400,3,2,True,3,0.5025582313537598,-0.15768897533416748,-1.2391199201125143,0.5093522071838379,0.28693699836730957,0.07999999999999996,0.3666916720000299,,,,
T1,L3b,400,3,3,True,3,0.6248221397399902,0.09261798858642578,-1.074366675379114,0.4313530921936035,0.26532697677612305,0.16000000000000003,0.2347167821754749,,,,
T1,L3b,400,3,4,True,3,0.40196704864501953,0.002370119094848633,-0.712505947950148,0.5445880889892578,0.2822589874267578,0.12,0.30759299805334894,,,,
T1,L3b,400,3,5,True,3,0.6215519905090332,-0.13135504722595215,-0.8748032332936452,0.46173095703125,0.26426398754119873,0.16000000000000003,0.35028695893617307,,,,
T1,L3b,400,3,6,True,3,0.3879249095916748,0.11820602416992188,0.1544313574905224,0.4779961109161377,0.2906750440597534,0.12,0.2974830215094215,,,,
T1,L3b,400,3,7,True,3,0.6325480937957764,-0.1696479320526123,-0.9229781752901769,0.598046064376831,0.24527788162231445,0.12,0.41948270282258776,,,,
T1,L3b,400,3,8,True,3,0.5339339971542358,-0.1175529956817627,-0.8723044437429666,0.5495550036430359,0.16342592239379883,0.040000000000000036,0.0697795842102949,,,,
T1,L3b,400,3,9,True,3,0.38383400440216064,-0.21889197826385498,0.29106852364182556,0.45915400981903076,0.11076796054840088,0.16000000000000003,0.2519895487480837,,,,
T1,L3b,400,3,10,True,3,0.43295300006866455,-0.13831102848052979,-1.0397694994145839,0.4813759922981262,0.20361995697021484,0.16000000000000003,0.3501853035597723,,,,
T1,L3b,400,3,11,True,3,0.43365800380706787,-0.09772205352783203,1.4463839697855492,0.41709500551223755,0.10518407821655273,0.040000000000000036,0.3178884127875651,,,,
T1,L3b,400,3,12,True,3,0.4944150447845459,-0.16264796257019043,0.35857597564442767,0.5825589895248413,0.2919940948486328,0.12,0.18637501773640672,,,,
T1,L3b,400,3,13,True,3,0.46271610260009766,0.09978902339935303,-1.0801723817098619,0.5349220037460327,0.2824609875679016,0.16000000000000003,0.17192303292496386,,,,
T1,L3b,400,3,14,True,3,0.4764540195465088,-0.0806269645690918,0.49166741413383436,0.5683660507202148,0.2651170492172241,0.16000000000000003,0.2856261676920018,,,,
T1,L3b,400,3,15,True,3,0.35647106170654297,-0.06361699104309082,-0.344336731670838,0.5855460166931152,0.15746593475341797,0.12,0.11404393612115976,,,,
T1,L3b,400,3,16,True,3,0.558722972869873,-0.1140589714050293,-0.8424527941312846,0.5232601165771484,0.22595810890197754,0.07999999999999996,0.2247476854418904,,,,
T1,L3b,400,3,17,True,3,0.4079399108886719,0.10705697536468506,-0.8721564182951481,0.529454231262207,0.2002110481262207,0.19999999999999996,0.342309019765079,,,,
T1,L3b,400,3,18,True,3,0.6057701110839844,-0.07759702205657959,-1.0041124508791388,0.4600081443786621,0.2029639482498169,0.07999999999999996,0.4498472953973924,,,,
T1,L3b,400,3,19,True,3,0.35779380798339844,0.08016610145568848,0.8557513491128724,0.5523281097412109,0.2919478416442871,0.040000000000000036,0.07785583635048667,,,,
T1,L3b,400,4,0,True,4,0.44892406463623047,-0.1399550437927246,-0.9263035575006787,0.4132218360900879,0.1167440414428711,0.16000000000000003,0.22737071360232605,,,,
T1,L3b,400,4,1,True,4,0.42635488510131836,-0.003618955612182617,-0.47621508887270086,0.42303991317749023,0.2838060259819031,0.16000000000000003,0.3749899121041872,,,,
T1,L3b,400,4,2,True,4,0.628173828125,0.025660037994384766,-0.5160137795436522,0.48699283599853516,0.18454599380493164,0.12,0.317477354602188,,,,
T1,L3b,400,4,3,True,4,0.6171817779541016,-0.06087207794189453,-0.47606712562381914,0.46621179580688477,0.1914660930633545,0.16000000000000003,0.32238664953017426,,,,
T1,L3b,400,4,4,False,4,0.48258495330810547,-0.01677989959716797,1.1909497603975736,0.41359901428222656,0.12351202964782715,0.07999999999999996,0.3872423704070682,,,,
T1,L3b,400,4,5,True,4,0.6199920177459717,-0.2372809648513794,-0.8805339732958015,0.5688860416412354,0.2336970567703247,0.16000000000000003,0.4843348070258374,,,,
T1,L3b,400,4,6,True,4,0.6149270534515381,-0.05282795429229736,-0.950772770273297,0.5110559463500977,0.245061993598938,0.040000000000000036,0.3501209172163438,,,,
T1,L3b,400,4,7,True,4,0.45015597343444824,-0.13159608840942383,-0.5766756006953255,0.5934669971466064,0.2283461093902588,0.16000000000000003,0.2330267908549225,,,,
T1,L3b,400,4,8,True,4,0.5950130224227905,-0.09974098205566406,0.08731772255627288,0.4777339994907379,0.23662209510803223,0.24,0.26635063070290055,,,,
T1,L3b,400,4,9,True,4,0.6421890258789062,-0.22020697593688965,-1.3098909461750556,0.5496079921722412,0.20911097526550293,0.07999999999999996,0.34987078618403517,,,,
T1,L3b,400,4,10,True,4,0.5179380178451538,-0.12410402297973633,-1.268074236879588,0.42291000485420227,0.15314698219299316,0.12,0.16667455211585339,,,,
T1,L3b,400,4,11,True,4,0.5793629884719849,0.031378984451293945,0.7584509105339307,0.4150640070438385,0.16093111038208008,0.12,0.3043669882272291,,,,
T1,L3b,400,4,12,True,4,0.4137749671936035,-0.07807707786560059,-0.9677076198432111,0.4966120719909668,0.10396909713745117,0.19999999999999996,0.21068865301428125,,,,
T1,L3b,400,4,13,True,4,0.5794939994812012,-0.24326598644256592,-1.4032404613098983,0.47043299674987793,0.23628199100494385,0.16000000000000003,0.256649548462188,,,,
T1,L3b,400,4,14,True,4,0.528668999671936,-0.02479994297027588,-0.09954714163375554,0.5307220220565796,0.15099799633026123,0.12,0.16401750222731026,,,,
T1,L3b,400,4,15,True,4,0.6461169719696045,-0.2079160213470459,-1.2212336852843328,0.5017019510269165,0.2653818130493164,0.07999999999999996,0.2910498188450155,,,,
T1,L3b,400,4,16,True,4,0.4366440773010254,-0.15762996673583984,1.1258329438837613,0.5204281806945801,0.2344069480895996,0.12,0.2261468197006314,,,,
T1,L3b,400,4,17,True,4,0.3938941955566406,-0.030619025230407715,-0.25830746855509773,0.47342777252197266,0.16693103313446045,0.07999999999999996,0.4053873771379866,,,,
T1,L3b,400,4,18,True,4,0.6461520195007324,0.012622952461242676,-0.8845154242154264,0.41680908203125,0.2635359764099121,0.040000000000000036,0.11697387427996726,,,,
T1,L3b,400,4,19,True,4,0.49560117721557617,-0.14426803588867188,0.3277772657104126,0.4973578453063965,0.26296186447143555,0.07999999999999996,0.2151524466883196,,,,
T1,L3b,400,5,0,True,5,0.4143967628479004,-0.22796201705932617,-1.0076940614860805,0.5439457893371582,0.11496305465698242,0.07999999999999996,0.19378425345286265,,,,
T1,L3b,400,5,1,True,5,0.39109182357788086,-0.06675302982330322,0.037792270093268104,0.49492788314819336,0.21253299713134766,0.16000000000000003,0.1863282462657804,,,,
T1,L3b,400,5,2,True,5,0.6488900184631348,0.14436697959899902,-1.4455756494200178,0.4840250015258789,0.22237801551818848,0.16000000000000003,0.7393588863708631,,,,
T1,L3b,400,5,3,True,5,0.6225919723510742,-0.19376301765441895,-0.4502494563507012,0.505159854888916,0.1327219009399414,0.28,0.2581396118954712,,,,
T1,L3b,400,5,4,True,5,0.39779210090637207,-0.1783161163330078,0.274604012987873,0.49295806884765625,0.1362318992614746,0.24,0.1618110626569654,,,,
T1,L3b,400,5,5,True,5,0.5418779850006104,-0.1311800479888916,0.7060079926309537,0.501741886138916,0.20552098751068115,0.16000000000000003,0.14823705714492677,,,,
T1,L3b,400,5,6,True,5,0.5846500396728516,0.0811840295791626,0.33974762834790806,0.41785192489624023,0.17494094371795654,0.12,0.2761958493657291,,,,
T1,L3b,400,5,7,True,5,0.4215259552001953,-0.2134990692138672,0.6169941678172843,0.5034980773925781,0.10946393013000488,0.07999999999999996,0.30552317532434264,,,,
T1,L3b,400,5,8,True,5,0.37971100211143494,-0.10585498809814453,-0.6565382237562791,0.47768399119377136,0.1915140151977539,0.19999999999999996,0.2984160222455885,,,,
T1,L3b,400,5,9,True,5,0.36692601442337036,-0.11535394191741943,1.333949575730242,0.4064599871635437,0.2739940285682678,0.040000000000000036,0.31139033141892436,,,,
T1,L3b,400,5,10,True,5,0.5362129807472229,-0.08879005908966064,-0.5463268880998886,0.4008350074291229,0.29084300994873047,0.07999999999999996,0.29619730437957553,,,,
T1,L3b,400,5,11,True,5,0.5683799982070923,-0.1105039119720459,-1.3974369253795424,0.5521659851074219,0.22292804718017578,0.07999999999999996,0.3294632876891863,,,,
T1,L3b,400,5,12,True,5,0.5957969427108765,0.0903480052947998,-1.1987752217756986,0.42636895179748535,0.1541459560394287,0.12,0.2996774509310891,,,,
T1,L3b,400,5,13,True,5,0.6222399473190308,-0.2489490509033203,-0.6568442523567768,0.5104880332946777,0.2199920415878296,0.16000000000000003,0.29511092709172504,,,,
T1,L3b,400,5,14,True,5,0.5729609727859497,-0.08816099166870117,1.26375052706784,0.45488905906677246,0.24389803409576416,0.16000000000000003,0.3133933496441654,,,,
T1,L3b,400,5,15,True,5,0.49622392654418945,0.03441309928894043,1.3656934742093056,0.4344499111175537,0.17518305778503418,0.16000000000000003,0.3680325609473613,,,,
T1,L3b,400,5,16,True,5,0.42908382415771484,-0.2078540325164795,-0.8498447751663851,0.5054712295532227,0.2122960090637207,0.07999999999999996,0.44868303255653263,,,,
